movieId,totalSeats,availableSeats,screenName,language,movieFormat,subtitle,screenType,filmFormat,theatreId,experienceKey,startTime,endTime
31741,76,76,AUDI 05 4DX,English,4DX,True,4DX,,531,4dx,2026-03-06T16:15:00,2026-03-06T19:04:00
31741,76,76,AUDI 05 4DX,English,4DX,True,4DX,,531,4dx,2026-03-06T21:30:00,2026-03-07T00:19:00
31741,197,197,AUDI 06,English,,False,LASER,,531,laser,2026-03-06T11:15:00,2026-03-06T14:04:00
31741,144,144,AUDI 07,English,,False,LASER,,531,laser,2026-03-06T14:00:00,2026-03-06T16:46:00
31741,197,197,AUDI 06,English,,False,LASER,,531,laser,2026-03-06T18:50:00,2026-03-06T21:39:00
31741,108,108,AUDI 07 4DX,English,4DX,True,4DX,,520,4dx,2026-03-06T14:40:00,2026-03-06T17:09:00
31741,108,108,AUDI 07 4DX,English,4DX,True,4DX,,520,4dx,2026-03-06T17:10:00,2026-03-06T19:39:00
31741,108,108,AUDI 07 4DX,English,4DX,True,4DX,,520,4dx,2026-03-06T21:45:00,2026-03-07T00:14:00
31741,30,30,AUDI 10 GOLD,English,,False,GOLD,,520,gold,2026-03-06T13:30:00,2026-03-06T16:19:00
31741,303,303,AUDI 02 IMAX,English,IMAX,True,IMAX,IMAX,520,imax,2026-03-06T11:00:00,2026-03-06T13:39:00
31741,303,301,AUDI 02 IMAX,English,IMAX,True,IMAX,IMAX,520,imax,2026-03-06T19:25:00,2026-03-06T22:14:00
31741,217,217,SCREEN 1,English,,False,,,510,,2026-03-06T13:25:00,2026-03-06T16:14:00
31741,206,206,SCREEN 2,English,,False,,,510,,2026-03-06T16:25:00,2026-03-06T19:14:00
31741,206,204,SCREEN 2,English,,False,,,510,,2026-03-06T21:40:00,2026-03-07T00:29:00
31741,236,234,IMAX 4,English,IMAX,True,IMAX,IMAX,148,imax,2026-03-06T12:00:00,2026-03-06T14:46:00
31741,236,232,IMAX 4,English,IMAX,True,IMAX,IMAX,148,imax,2026-03-06T17:15:00,2026-03-06T20:01:00
31741,236,231,IMAX 4,English,IMAX,True,IMAX,IMAX,148,imax,2026-03-06T22:30:00,2026-03-07T01:16:00
31741,81,79,AUDI 03 4DX,English,4DX,True,4DX,,511,4dx,2026-03-06T11:40:00,2026-03-06T14:29:00
31741,81,81,AUDI 03 4DX,English,4DX,True,4DX,,511,4dx,2026-03-06T16:55:00,2026-03-06T19:44:00
31741,81,81,AUDI 03 4DX,English,4DX,True,4DX,,511,4dx,2026-03-06T22:10:00,2026-03-07T00:59:00
31741,375,374,AUDI 05,English,ATMOS,True,ATMOS,,511,atmos,2026-03-06T13:35:00,2026-03-06T16:24:00
31741,375,374,AUDI 05,English,ATMOS,True,ATMOS,,511,atmos,2026-03-06T18:50:00,2026-03-06T21:39:00
31741,375,373,AUDI 05,English,ATMOS,True,ATMOS,,511,atmos,2026-03-06T21:40:00,2026-03-07T00:29:00
31741,201,201,AUDI 08,English,,False,,,533,,2026-03-06T16:40:00,2026-03-06T19:29:00
31741,201,201,AUDI 08,English,,False,,,533,,2026-03-06T22:30:00,2026-03-07T01:19:00
31741,88,88,AUDI 11 4DX,English,4DX,True,4DX,,533,4dx,2026-03-06T13:25:00,2026-03-06T16:14:00
31741,88,88,AUDI 11 4DX,English,4DX,True,4DX,,533,4dx,2026-03-06T18:40:00,2026-03-06T21:29:00
31741,43,43,AUDI 01,English,,False,LUXE,,533,luxe,2026-03-06T10:35:00,2026-03-06T13:24:00
31741,84,84,AUDI 04 4DX,English,4DX,True,4DX,,534,4dx,2026-03-06T16:15:00,2026-03-06T19:04:00
31741,84,84,AUDI 04 4DX,English,4DX,True,4DX,,534,4dx,2026-03-06T21:30:00,2026-03-07T00:19:00
31741,114,114,AUDI 01,English,,False,LASER,,534,laser,2026-03-06T10:50:00,2026-03-06T13:39:00
31741,121,121,AUDI 02,English,,False,LASER,,534,laser,2026-03-06T12:25:00,2026-03-06T15:14:00
31741,121,121,AUDI 02,English,,False,LASER,,534,laser,2026-03-06T17:40:00,2026-03-06T20:29:00
31741,205,205,AUDI 03,English,,False,,,512,,2026-03-06T10:25:00,2026-03-06T13:14:00
31741,205,205,AUDI 03,English,,False,,,512,,2026-03-06T16:05:00,2026-03-06T18:54:00
31741,86,86,AUDI 01,English,4DX,True,4DX,,512,4dx,2026-03-06T13:25:00,2026-03-06T16:14:00
31741,86,83,AUDI 01,English,4DX,True,4DX,,512,4dx,2026-03-06T18:40:00,2026-03-06T21:29:00
31741,276,276,SCREEN 2,English,,False,,,127,,2026-03-06T11:50:00,2026-03-06T14:39:00
31741,276,276,SCREEN 2,English,,False,,,127,,2026-03-06T17:05:00,2026-03-06T19:54:00
31741,276,276,SCREEN 2,English,,False,,,127,,2026-03-06T22:20:00,2026-03-07T01:09:00
31741,167,167,AUDI 05,English,,False,LASER,,528,laser,2026-03-06T12:00:00,2026-03-06T14:49:00
31741,178,178,AUDI 02,English,,False,LASER,,528,laser,2026-03-06T16:25:00,2026-03-06T19:14:00
31741,178,178,AUDI 02,English,,False,LASER,,528,laser,2026-03-06T21:40:00,2026-03-07T00:29:00
31741,92,92,AUDI 2 4DX,English,4DX,True,4DX,,507,4dx,2026-03-06T10:00:00,2026-03-06T12:29:00
31741,92,92,AUDI 2 4DX,English,4DX,True,4DX,,507,4dx,2026-03-06T15:10:00,2026-03-06T17:39:00
31741,92,92,AUDI 2 4DX,English,4DX,True,4DX,,507,4dx,2026-03-06T19:45:00,2026-03-06T22:14:00
31741,335,330,AUDI 1 IMAX,English,IMAX,True,IMAX,IMAX,507,imax,2026-03-06T12:00:00,2026-03-06T14:49:00
31741,335,333,AUDI 1 IMAX,English,IMAX,True,IMAX,IMAX,507,imax,2026-03-06T17:15:00,2026-03-06T20:04:00
31741,335,325,AUDI 1 IMAX,English,IMAX,True,IMAX,IMAX,507,imax,2026-03-06T22:30:00,2026-03-07T01:19:00
31741,44,44,AUDI 02,English,,False,,,529,,2026-03-06T12:00:00,2026-03-06T14:34:00
31741,44,44,AUDI 02,English,,False,,,529,,2026-03-06T14:35:00,2026-03-06T17:09:00
31741,44,40,AUDI 02,English,,False,,,529,,2026-03-06T19:55:00,2026-03-06T22:29:00
31741,44,44,AUDI 02,English,,False,,,529,,2026-03-06T22:30:00,2026-03-07T01:04:00
31741,40,40,SCREEN 13,English,,False,INSIGNIA,,309,insignia,2026-03-06T15:35:00,2026-03-06T18:24:00
31741,170,170,SCREEN 3,English,,False,LASER,,309,laser,2026-03-06T10:00:00,2026-03-06T12:45:00
31741,170,170,SCREEN 3,English,,False,LASER,,309,laser,2026-03-06T12:50:00,2026-03-06T15:38:00
31741,170,170,SCREEN 3,English,,False,LASER,,309,laser,2026-03-06T18:40:00,2026-03-06T21:25:00
31741,170,170,SCREEN 3,English,,False,LASER,,309,laser,2026-03-06T21:30:00,2026-03-07T00:16:00
31741,234,234,SCREEN-5,English,ATMOS,True,,,519,,2026-03-06T13:55:00,2026-03-06T16:41:00
31741,234,232,SCREEN-5,English,ATMOS,True,,,519,,2026-03-06T19:20:00,2026-03-06T22:09:00
31741,234,234,SCREEN-5,English,ATMOS,True,,,519,,2026-03-06T22:10:00,2026-03-07T00:59:00
35281,186,184,SCREEN 2,English,3D,True,,3D,24,,2026-03-06T14:40:00,2026-03-06T17:03:00
35281,186,179,SCREEN 2,English,3D,True,,3D,24,,2026-03-06T19:55:00,2026-03-06T22:18:00
35281,206,202,SCREEN 1,English,3D,True,ATMOS,3D,24,atmos,2026-03-06T11:05:00,2026-03-06T13:28:00
35281,178,174,AUDI 06,English,3D,True,,3D,390,,2026-03-06T11:35:00,2026-03-06T13:58:00
35281,178,178,AUDI 06,English,3D,True,,3D,390,,2026-03-06T16:55:00,2026-03-06T19:18:00
35281,52,50,AUDI 01,English,3D ATMOS,True,GOLD,3D,390,gold,2026-03-06T21:30:00,2026-03-06T23:55:00
35281,259,257,AUDI 03,English,3D IMAX,True,IMAX,3D IMAX,390,imax,2026-03-06T14:20:00,2026-03-06T16:43:00
35281,259,242,AUDI 03,English,3D IMAX,True,IMAX,3D IMAX,390,imax,2026-03-06T19:35:00,2026-03-06T21:58:00
35281,171,171,AUDI 05,English,3D,True,,3D,391,,2026-03-06T11:25:00,2026-03-06T13:48:00
35281,171,171,AUDI 05,English,3D,True,,3D,391,,2026-03-06T13:50:00,2026-03-06T16:13:00
35281,171,171,AUDI 05,English,3D,True,,3D,391,,2026-03-06T19:05:00,2026-03-06T21:28:00
35281,264,263,SCREEN 1,English,3D ATMOS,True,ATMOS,3D,231,atmos,2026-03-06T14:20:00,2026-03-06T16:43:00
35281,321,321,IMAX 5,English,3D IMAX,True,IMAX,3D IMAX,231,imax,2026-03-06T11:50:00,2026-03-06T14:13:00
35281,321,321,IMAX 5,English,3D IMAX,True,IMAX,3D IMAX,231,imax,2026-03-06T19:55:00,2026-03-06T22:18:00
35281,206,206,SCREEN 5,English,3D ATMOS,True,ATMOS,3D,110,atmos,2026-03-06T16:45:00,2026-03-06T19:08:00
35281,206,204,SCREEN 5,English,3D ATMOS,True,ATMOS,3D,110,atmos,2026-03-06T22:00:00,2026-03-07T00:25:00
35281,62,62,SCREEN 2,English,3D ATMOS,True,INSIGNIA,3D,110,insignia,2026-03-06T12:55:00,2026-03-06T15:18:00
35281,76,76,AUDI 05 4DX,English,3D 4DX,True,4DX,3D,531,4dx,2026-03-06T11:25:00,2026-03-06T13:48:00
35281,76,76,AUDI 05 4DX,English,3D 4DX,True,4DX,3D,531,4dx,2026-03-06T13:50:00,2026-03-06T16:13:00
35281,76,73,AUDI 05 4DX,English,3D 4DX,True,4DX,3D,531,4dx,2026-03-06T19:05:00,2026-03-06T21:28:00
35281,197,191,AUDI 06,English,3D,True,LASER,3D,531,laser,2026-03-06T16:25:00,2026-03-06T18:48:00
35281,206,203,SCREEN 2,English,3D,True,,3D,510,,2026-03-06T11:35:00,2026-03-06T13:58:00
35281,206,206,SCREEN 2,English,3D,True,,3D,510,,2026-03-06T14:00:00,2026-03-06T16:23:00
35281,206,194,SCREEN 2,English,3D,True,,3D,510,,2026-03-06T19:15:00,2026-03-06T21:38:00
35281,88,83,AUDI 11 4DX,English,3D 4DX,True,4DX,3D,533,4dx,2026-03-06T11:00:00,2026-03-06T13:23:00
35281,88,81,AUDI 11 4DX,English,3D 4DX,True,4DX,3D,533,4dx,2026-03-06T16:15:00,2026-03-06T18:38:00
35281,88,87,AUDI 11 4DX,English,3D 4DX,True,4DX,3D,533,4dx,2026-03-06T21:30:00,2026-03-06T23:55:00
35281,227,225,AUDI 12 ICE,English,3D ICE,True,ICE,3D ICE,533,ice,2026-03-06T13:50:00,2026-03-06T16:13:00
35281,227,227,AUDI 12 ICE,English,3D ICE,True,ICE,3D ICE,533,ice,2026-03-06T18:35:00,2026-03-06T20:58:00
35281,231,228,AUDI 11,English,3D,True,,3D,511,,2026-03-06T21:45:00,2026-03-07T00:10:00
35281,81,81,AUDI 03 4DX,English,3D 4DX,True,4DX,3D,511,4dx,2026-03-06T14:30:00,2026-03-06T16:53:00
35281,81,81,AUDI 03 4DX,English,3D 4DX,True,4DX,3D,511,4dx,2026-03-06T19:45:00,2026-03-06T22:08:00
35281,375,375,AUDI 05,English,3D ATMOS,True,ATMOS,3D,511,atmos,2026-03-06T16:25:00,2026-03-06T18:48:00
35281,44,44,AUDI 02 GOLD,English,3D,True,GOLD,3D,511,gold,2026-03-06T13:30:00,2026-03-06T15:53:00
35281,84,84,AUDI 04 4DX,English,3D 4DX,True,4DX,3D,534,4dx,2026-03-06T11:25:00,2026-03-06T13:48:00
35281,84,84,AUDI 04 4DX,English,3D 4DX,True,4DX,3D,534,4dx,2026-03-06T13:50:00,2026-03-06T16:13:00
35281,84,84,AUDI 04 4DX,English,3D 4DX,True,4DX,3D,534,4dx,2026-03-06T19:05:00,2026-03-06T21:28:00
35281,121,118,AUDI 02,English,3D,True,LASER,3D,534,laser,2026-03-06T15:15:00,2026-03-06T17:38:00
35281,121,119,AUDI 02,English,3D,True,LASER,3D,534,laser,2026-03-06T20:30:00,2026-03-06T22:55:00
35281,86,85,AUDI 01,English,3D 4DX,True,4DX,3D,512,4dx,2026-03-06T11:00:00,2026-03-06T13:23:00
35281,86,84,AUDI 01,English,3D 4DX,True,4DX,3D,512,4dx,2026-03-06T16:15:00,2026-03-06T18:38:00
35281,119,115,AUDI 04,English,3D,True,PLAYHOUSE,3D,512,playhouse,2026-03-06T13:20:00,2026-03-06T15:43:00
35281,119,109,AUDI 04,English,3D,True,PLAYHOUSE,3D,512,playhouse,2026-03-06T18:05:00,2026-03-06T20:28:00
35281,119,104,AUDI 04,English,3D,True,PLAYHOUSE,3D,512,playhouse,2026-03-06T20:30:00,2026-03-06T22:55:00
35281,234,234,SCREEN-3,English,3D ATMOS,True,,3D,519,,2026-03-06T13:25:00,2026-03-06T15:48:00
35281,234,234,SCREEN-3,English,3D ATMOS,True,,3D,519,,2026-03-06T18:55:00,2026-03-06T21:18:00
35281,189,189,SCREEN-1,English,3D ATMOS,True,,3D,519,,2026-03-06T21:20:00,2026-03-06T23:45:00
35281,268,268,SCREEN 3,English,3D,True,,3D,14,,2026-03-06T11:15:00,2026-03-06T13:38:00
35281,268,268,SCREEN 3,English,3D,True,,3D,14,,2026-03-06T13:40:00,2026-03-06T16:03:00
35281,268,266,SCREEN 3,English,3D,True,,3D,14,,2026-03-06T19:05:00,2026-03-06T21:28:00
35281,104,104,SCREEN 1,English,3D,True,,3D,282,,2026-03-06T11:50:00,2026-03-06T14:13:00
35281,104,104,SCREEN 1,English,3D,True,,3D,282,,2026-03-06T14:15:00,2026-03-06T16:38:00
35281,104,104,SCREEN 1,English,3D,True,,3D,282,,2026-03-06T19:35:00,2026-03-06T21:58:00
35281,183,183,SCREEN 3,English,3D,True,,3D,261,,2026-03-06T14:00:00,2026-03-06T16:23:00
35281,183,183,SCREEN 3,English,3D,True,,3D,261,,2026-03-06T19:15:00,2026-03-06T21:38:00
35281,171,171,SCREEN 1,English,3D,True,,3D,261,,2026-03-06T21:30:00,2026-03-06T23:52:00
35281,51,51,AUDI 03,English,3D,True,KIDDLES,3D,583,kiddles,2026-03-06T13:50:00,2026-03-06T16:13:00
35281,51,49,AUDI 03,English,3D,True,KIDDLES,3D,583,kiddles,2026-03-06T16:15:00,2026-03-06T18:38:00
35281,51,51,AUDI 03,English,3D,True,KIDDLES,3D,583,kiddles,2026-03-06T18:40:00,2026-03-06T20:59:00
35281,51,47,AUDI 03,English,3D,True,KIDDLES,3D,583,kiddles,2026-03-06T21:00:00,2026-03-06T23:25:00
35281,194,194,AUDI 06,English,3D,True,,3D,385,,2026-03-06T14:00:00,2026-03-06T16:23:00
35281,277,277,AUDI 02,English,3D,True,,3D,385,,2026-03-06T15:55:00,2026-03-06T18:18:00
35281,194,192,AUDI 06,English,3D,True,,3D,385,,2026-03-06T19:15:00,2026-03-06T21:38:00
35281,194,191,AUDI 06,English,3D,True,,3D,385,,2026-03-06T21:40:00,2026-03-07T00:05:00
35281,108,108,AUDI 07 4DX,English,3D 4DX,True,4DX,3D,520,4dx,2026-03-06T12:35:00,2026-03-06T14:38:00
35281,108,108,AUDI 07 4DX,English,3D 4DX,True,4DX,3D,520,4dx,2026-03-06T19:40:00,2026-03-06T21:43:00
35281,303,303,AUDI 02 IMAX,English,3D IMAX,True,IMAX,3D IMAX,520,imax,2026-03-06T13:40:00,2026-03-06T16:03:00
35281,303,303,AUDI 02 IMAX,English,3D IMAX,True,IMAX,3D IMAX,520,imax,2026-03-06T22:15:00,2026-03-07T00:40:00
35281,77,72,AUDI 01 PLAY HOUSE,English,3D,True,PLAYHOUSE,3D,520,playhouse,2026-03-06T10:55:00,2026-03-06T13:18:00
35281,77,77,AUDI 01 PLAY HOUSE,English,3D,True,PLAYHOUSE,3D,520,playhouse,2026-03-06T15:40:00,2026-03-06T18:03:00
35281,77,77,AUDI 01 PLAY HOUSE,English,3D,True,PLAYHOUSE,3D,520,playhouse,2026-03-06T18:05:00,2026-03-06T20:28:00
35281,236,235,IMAX 4,English,3D IMAX,True,IMAX,3D IMAX,148,imax,2026-03-06T09:40:00,2026-03-06T11:58:00
35281,236,236,IMAX 4,English,3D IMAX,True,IMAX,3D IMAX,148,imax,2026-03-06T14:50:00,2026-03-06T17:12:00
35281,236,232,IMAX 4,English,3D IMAX,True,IMAX,3D IMAX,148,imax,2026-03-06T20:05:00,2026-03-06T22:27:00
35281,176,176,SCREEN-2,English,3D ATMOS,True,,3D,522,,2026-03-06T13:50:00,2026-03-06T16:13:00
35281,176,176,SCREEN-2,English,3D ATMOS,True,,3D,522,,2026-03-06T18:55:00,2026-03-06T21:18:00
35281,276,276,SCREEN 2,English,3D,True,,3D,127,,2026-03-06T14:40:00,2026-03-06T17:03:00
35281,276,276,SCREEN 2,English,3D,True,,3D,127,,2026-03-06T19:55:00,2026-03-06T22:18:00
35281,108,107,SCREEN 2,English,3D,True,,3D,208,,2026-03-06T14:35:00,2026-03-06T16:58:00
35281,108,108,SCREEN 2,English,3D,True,,3D,208,,2026-03-06T19:55:00,2026-03-06T22:18:00
35281,178,178,AUDI 02,English,3D,True,LASER,3D,528,laser,2026-03-06T11:35:00,2026-03-06T13:58:00
35281,178,176,AUDI 02,English,3D,True,LASER,3D,528,laser,2026-03-06T14:00:00,2026-03-06T16:23:00
35281,178,178,AUDI 02,English,3D,True,LASER,3D,528,laser,2026-03-06T19:15:00,2026-03-06T21:38:00
35281,40,39,AUDI 03,English,3D,True,,3D,529,,2026-03-06T12:05:00,2026-03-06T14:13:00
35281,40,36,AUDI 05,English,3D,True,,3D,529,,2026-03-06T14:40:00,2026-03-06T16:48:00
35281,40,40,AUDI 03,English,3D,True,,3D,529,,2026-03-06T19:20:00,2026-03-06T21:28:00
35281,40,25,AUDI 03,English,3D,True,,3D,529,,2026-03-06T21:30:00,2026-03-06T23:40:00
35281,92,88,AUDI 2 4DX,English,3D 4DX,True,4DX,3D,507,4dx,2026-03-06T17:40:00,2026-03-06T19:43:00
35281,28,28,AUDI 11 GOLD,English,3D,True,GOLD,3D,507,gold,2026-03-06T11:00:00,2026-03-06T13:25:00
35281,335,331,AUDI 1 IMAX,English,3D IMAX,True,IMAX,3D IMAX,507,imax,2026-03-06T14:50:00,2026-03-06T17:13:00
35281,335,304,AUDI 1 IMAX,English,3D IMAX,True,IMAX,3D IMAX,507,imax,2026-03-06T20:05:00,2026-03-06T22:28:00
35281,97,97,AUDI 3 PLAYHOUSE,English,3D,True,PLAYHOUSE,3D,507,playhouse,2026-03-06T09:50:00,2026-03-06T12:13:00
35281,97,92,AUDI 3 PLAYHOUSE,English,3D,True,PLAYHOUSE,3D,507,playhouse,2026-03-06T21:00:00,2026-03-06T23:25:00
35281,40,37,SCREEN 13,English,3D,True,INSIGNIA,3D,309,insignia,2026-03-06T20:45:00,2026-03-06T23:10:00
35281,132,132,SCREEN 10,English,3D,True,LASER,3D,309,laser,2026-03-06T11:55:00,2026-03-06T14:18:00
35281,132,128,SCREEN 10,English,3D,True,LASER,3D,309,laser,2026-03-06T14:20:00,2026-03-06T16:43:00
35281,132,123,SCREEN 10,English,3D,True,LASER,3D,309,laser,2026-03-06T19:05:00,2026-03-06T21:28:00
34782,186,178,SCREEN 2,English,,True,,,24,,2026-03-05T14:00:00,2026-03-05T16:29:00
34782,206,206,SCREEN 1,English,ATMOS,True,ATMOS,,24,atmos,2026-03-05T16:30:00,2026-03-05T18:59:00
34782,52,52,AUDI 01,English,ATMOS,True,GOLD,,390,gold,2026-03-05T18:55:00,2026-03-05T21:29:00
34782,259,257,AUDI 03,English,IMAX,True,IMAX,IMAX,390,imax,2026-03-05T16:35:00,2026-03-05T19:09:00
34782,259,256,AUDI 03,English,IMAX,True,IMAX,IMAX,390,imax,2026-03-05T22:30:00,2026-03-06T01:04:00
34782,188,170,AUDI 03,English,,True,,,391,,2026-03-05T11:25:00,2026-03-05T13:56:00
34782,188,175,AUDI 03,English,,True,,,391,,2026-03-05T14:00:00,2026-03-05T16:31:00
34782,188,188,AUDI 03,English,,True,,,391,,2026-03-05T19:25:00,2026-03-05T21:56:00
34782,188,188,AUDI 04,English,,True,,,391,,2026-03-05T22:10:00,2026-03-06T00:41:00
34782,242,242,SCREEN 3,English,ATMOS,True,ATMOS,,150,atmos,2026-03-05T18:55:00,2026-03-05T21:24:00
34782,321,321,IMAX 5,English,IMAX,True,IMAX,IMAX,231,imax,2026-03-05T11:05:00,2026-03-05T13:33:00
34782,321,321,IMAX 5,English,IMAX,True,IMAX,IMAX,231,imax,2026-03-05T16:50:00,2026-03-05T19:18:00
34782,321,320,IMAX 5,English,IMAX,True,IMAX,IMAX,231,imax,2026-03-05T19:25:00,2026-03-05T21:54:00
34782,206,202,SCREEN 5,English,ATMOS,True,ATMOS,,110,atmos,2026-03-05T11:20:00,2026-03-05T13:49:00
34782,206,196,SCREEN 5,English,ATMOS,True,ATMOS,,110,atmos,2026-03-05T13:55:00,2026-03-05T16:24:00
34782,206,206,SCREEN 5,English,ATMOS,True,ATMOS,,110,atmos,2026-03-05T16:30:00,2026-03-05T18:59:00
34782,206,206,SCREEN 5,English,ATMOS,True,ATMOS,,110,atmos,2026-03-05T22:00:00,2026-03-06T00:29:00
34782,76,76,AUDI 05 4DX,English,4DX,True,4DX,,531,4dx,2026-03-05T11:10:00,2026-03-05T13:24:00
34782,76,66,AUDI 05 4DX,English,4DX,True,4DX,,531,4dx,2026-03-05T13:25:00,2026-03-05T15:39:00
34782,76,76,AUDI 05 4DX,English,4DX,True,4DX,,531,4dx,2026-03-05T19:30:00,2026-03-05T21:44:00
34782,318,316,AUDI 01 PXL,English,ATMOS,True,PXL,,531,pxl,2026-03-05T16:50:00,2026-03-05T19:21:00
34782,318,316,AUDI 01 PXL,English,ATMOS,True,PXL,,531,pxl,2026-03-05T22:15:00,2026-03-06T00:46:00
34782,259,250,SCREEN 3,English,ATMOS,True,,,510,,2026-03-05T14:00:00,2026-03-05T16:34:00
34782,259,257,SCREEN 3,English,ATMOS,True,,,510,,2026-03-05T19:25:00,2026-03-05T21:59:00
34782,88,77,AUDI 11 4DX,English,4DX,True,4DX,,533,4dx,2026-03-05T12:40:00,2026-03-05T14:54:00
34782,88,84,AUDI 11 4DX,English,4DX,True,4DX,,533,4dx,2026-03-05T14:55:00,2026-03-05T17:09:00
34782,88,88,AUDI 11 4DX,English,4DX,True,4DX,,533,4dx,2026-03-05T19:00:00,2026-03-05T21:14:00
34782,231,229,AUDI 11,English,,True,,,511,,2026-03-05T19:40:00,2026-03-05T22:14:00
34782,81,80,AUDI 03 4DX,English,4DX,True,4DX,,511,4dx,2026-03-05T11:05:00,2026-03-05T13:19:00
34782,81,76,AUDI 03 4DX,English,4DX,True,4DX,,511,4dx,2026-03-05T15:10:00,2026-03-05T17:24:00
34782,81,80,AUDI 03 4DX,English,4DX,True,4DX,,511,4dx,2026-03-05T21:15:00,2026-03-05T23:29:00
34782,44,42,AUDI 01 GOLD,English,,True,GOLD,,511,gold,2026-03-05T13:50:00,2026-03-05T16:24:00
34782,84,78,AUDI 04 4DX,English,4DX,True,4DX,,534,4dx,2026-03-05T11:55:00,2026-03-05T14:09:00
34782,84,82,AUDI 04 4DX,English,4DX,True,4DX,,534,4dx,2026-03-05T14:10:00,2026-03-05T16:24:00
34782,84,84,AUDI 04 4DX,English,4DX,True,4DX,,534,4dx,2026-03-05T18:15:00,2026-03-05T20:29:00
34782,192,190,AUDI 02,English,,True,,,512,,2026-03-05T22:30:00,2026-03-06T01:04:00
34782,86,85,AUDI 01,English,4DX,True,4DX,,512,4dx,2026-03-05T13:15:00,2026-03-05T15:29:00
34782,86,86,AUDI 01,English,4DX,True,4DX,,512,4dx,2026-03-05T15:30:00,2026-03-05T17:44:00
34782,86,86,AUDI 01,English,4DX,True,4DX,,512,4dx,2026-03-05T19:35:00,2026-03-05T21:49:00
34782,234,230,SCREEN-5,English,,True,,,519,,2026-03-05T22:00:00,2026-03-06T00:34:00
34782,137,137,SCREEN 4,English,,True,,,14,,2026-03-05T18:40:00,2026-03-05T21:07:00
34782,104,104,SCREEN 4,English,,True,LASER,,282,laser,2026-03-05T11:20:00,2026-03-05T13:49:00
34782,104,100,SCREEN 4,English,,True,LASER,,282,laser,2026-03-05T13:55:00,2026-03-05T16:24:00
34782,104,99,SCREEN 4,English,,True,LASER,,282,laser,2026-03-05T19:35:00,2026-03-05T22:04:00
34782,104,104,SCREEN 4,English,,True,LASER,,282,laser,2026-03-05T22:10:00,2026-03-06T00:39:00
34782,183,171,SCREEN 4,English,,True,,,261,,2026-03-05T12:50:00,2026-03-05T15:17:00
34782,183,183,SCREEN 4,English,,True,,,261,,2026-03-05T21:35:00,2026-03-06T00:02:00
34782,190,175,AUDI 07,English,,True,,,583,,2026-03-05T10:50:00,2026-03-05T13:04:00
34782,271,267,AUDI 05,English,,True,BIGPIX,,583,bigpix,2026-03-05T13:30:00,2026-03-05T16:04:00
34782,26,26,AUDI 08,English,,True,DINE-IN,,583,dine-in,2026-03-05T15:45:00,2026-03-05T18:19:00
34782,26,26,AUDI 08,English,,True,DINE-IN,,583,dine-in,2026-03-05T21:10:00,2026-03-05T23:44:00
34782,235,230,AUDI 01,English,,True,,,385,,2026-03-05T10:10:00,2026-03-05T12:44:00
34782,235,231,AUDI 01,English,,True,,,385,,2026-03-05T12:45:00,2026-03-05T15:19:00
34782,272,271,AUDI 03,English,,True,,,385,,2026-03-05T15:55:00,2026-03-05T18:29:00
34782,108,108,AUDI 07 4DX,English,4DX,True,4DX,,520,4dx,2026-03-05T12:50:00,2026-03-05T15:04:00
34782,108,108,AUDI 07 4DX,English,4DX,True,4DX,,520,4dx,2026-03-05T16:55:00,2026-03-05T19:09:00
34782,243,235,AUDI 02 IMAX,English,IMAX,True,IMAX,IMAX,520,imax,2026-03-05T13:50:00,2026-03-05T16:24:00
34782,303,299,AUDI 02 IMAX,English,IMAX,True,IMAX,IMAX,520,imax,2026-03-05T19:25:00,2026-03-05T21:59:00
34782,243,239,AUDI 02 IMAX,English,IMAX,True,IMAX,IMAX,520,imax,2026-03-05T22:00:00,2026-03-06T00:34:00
34782,236,230,IMAX 4,English,IMAX,True,IMAX,IMAX,148,imax,2026-03-05T10:15:00,2026-03-05T12:42:00
34782,236,236,IMAX 4,English,IMAX,True,IMAX,IMAX,148,imax,2026-03-05T12:50:00,2026-03-05T15:17:00
34782,236,234,IMAX 4,English,IMAX,True,IMAX,IMAX,148,imax,2026-03-05T18:35:00,2026-03-05T21:02:00
34782,276,276,SCREEN 2,English,,True,,,127,,2026-03-05T16:00:00,2026-03-05T18:29:00
34782,105,105,SCREEN 1,English,,True,,,208,,2026-03-05T13:20:00,2026-03-05T15:49:00
34782,108,108,SCREEN 2,English,,True,,,208,,2026-03-05T16:40:00,2026-03-05T19:07:00
34782,92,88,AUDI 2 4DX,English,4DX,True,4DX,,507,4dx,2026-03-05T15:50:00,2026-03-05T18:04:00
34782,92,87,AUDI 2 4DX,English,4DX,True,4DX,,507,4dx,2026-03-05T19:55:00,2026-03-05T22:09:00
34782,335,331,AUDI 1 IMAX,English,IMAX,True,IMAX,IMAX,507,imax,2026-03-05T10:40:00,2026-03-05T13:14:00
34782,335,335,AUDI 1 IMAX,English,IMAX,True,IMAX,IMAX,507,imax,2026-03-05T16:35:00,2026-03-05T19:09:00
34782,335,332,AUDI 1 IMAX,English,IMAX,True,IMAX,IMAX,507,imax,2026-03-05T22:30:00,2026-03-06T01:04:00
34782,41,40,AUDI 01,English,,True,,,529,,2026-03-05T10:50:00,2026-03-05T13:09:00
34782,44,42,AUDI 02,English,,True,,,529,,2026-03-05T16:05:00,2026-03-05T18:24:00
